Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Art_Informel__albert-rafols-casamada_unknown-title.jpg 1.0375731
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Art_Informel__alfred-manessier_le-crucifiement-1978.jpg 0.8588824
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Art_Informel__alfred-manessier_le-sang-et-l-eau-1978.jpg 1.3274577
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Art_Informel__alfred-manessier_early-spring-1966.jpg 0.94371927
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Art_Informel__albert-rafols-casamada_unknown-title-1.jpg 1.3443469
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Art_Informel__alighiero-boetti_uno-dei-tre-quadri-muti-senza-scrittura-1988.jpg 1.3577203
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Art_Informel__alfred-manessier_fishes-sanctuary-1969.jpg 1.1807557
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Art_Informel__alvaro-lapa_francis-of-assisi-1989.jpg 0.99457115
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Art_Informel__alfred-manessier_la-passion-de-notre-seigneur-j-sus-christ-1952.jpg 0.083602
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Art_Informel__albert-rafols-casamada_blau-antic-1990.jpg 1.3055384
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Art_Informel__alfred-manessier_abstract-composition-1955.jpg 1.1828582
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Art_Informel__alfred-manessier_recueillement-nocturne-ii-1952.jpg 1.1871016
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Art_Informel__alighiero-boetti_untitled-panthers-1987.jpg 1.3016266
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Art_Informel__alfred-manessier_angelus-domini-nuntiavit-mari-1947.jpg 0.085347
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Art_Informel__afro_torneo-1965.jpg 0.94504076
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Art_Informel__alfred-manessier_couronne-d-pines-1954.jpg 0.12218422
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Art_Informel__alfred-manessier_la-mise-au-tombeau-1949.jpg 1.0803436
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Art_Informel__albert-rafols-casamada_untitled-2003.jpg 0.97143143
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Art_Informel__alberto-burri_composition-1953.jpg 1.1947707
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Abstract_Expressionism__alexander-calder_the-x-and-its-tails-1967.jpg 1.3568046
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Abstract_Expressionism__alexander-liberman_untitled-abstract-1977.jpg 1.2775238
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Abstract_Expressionism__ad-reinhardt_number-22-1949.jpg 0.36270466
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Abstract_Expressionism__arthur-pinajian_untitled-landscape-bellport-no-732-1992.jpg 1.3637543
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Abstract_Expressionism__alice-baber_before-songs-1962.jpg 0.8718129
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Abstract_Expressionism__al-held_untitled-1955.jpg 1.0848606
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Abstract_Expressionism__aaron-siskind_feet-102-1957.jpg 1.3093215
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Abstract_Expressionism__arthur-pinajian_untitled-landscape-woodstock-no-4398-1962.jpg 1.0873121
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Abstract_Expressionism__aaron-siskind_new-york-24-1988.jpg 1.3432373
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Abstract_Expressionism__ad-reinhardt_number-107-1950.jpg 1.3436947
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Abstract_Expressionism__alice-baber_red-passage-1966.jpg 1.363708
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Abstract_Expressionism__aaron-siskind_pleasures-and-terrors-of-levitation-25-1957.jpg 1.082159
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Abstract_Expressionism__alice-baber_through-sleep-to-orange-1968.jpg 1.3562415
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Abstract_Expressionism__arshile-gorky_water-of-the-flowery-mill.jpg 1.362393
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Abstract_Expressionism__alexander-calder_la-grande-vitesse-1969.jpg 1.3521339
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Abstract_Expressionism__aaron-siskind_gloucester-16a-1944.jpg 1.0851415
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Abstract_Expressionism__abidin-dino_antibes-1961-1.jpg 1.0214602
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Abstract_Expressionism__aki-kuroda_first-night-i-1979.jpg 1.1151597
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Abstract_Expressionism__alice-baber_red-yellow-and-blue-1960.jpg 1.0796722
Art_Informel__alfred-manessier_la-sixi-me-heure-1958.jpg Abstract_Expressionism__aaron-siskind_utah-84-1976.jpg 1.1879735
Art_Informel__albert-rafols-casamada_unknown-title.jpg Art_Informel__alfred-manessier_le-crucifiement-1978.jpg 0.8350461
Art_Informel__albert-rafols-casamada_unknown-title.jpg Art_Informel__alfred-manessier_le-sang-et-l-eau-1978.jpg 1.089557
Art_Informel__albert-rafols-casamada_unknown-title.jpg Art_Informel__alfred-manessier_early-spring-1966.jpg 0.8035455
Art_Informel__albert-rafols-casamada_unknown-title.jpg Art_Informel__albert-rafols-casamada_unknown-title-1.jpg 1.0959574
Art_Informel__albert-rafols-casamada_unknown-title.jpg Art_Informel__alighiero-boetti_uno-dei-tre-quadri-muti-senza-scrittura-1988.jpg 1.1090474
Art_Informel__albert-rafols-casamada_unknown-title.jpg Art_Informel__alfred-manessier_fishes-sanctuary-1969.jpg 0.62121296
Art_Informel__albert-rafols-casamada_unknown-title.jpg Art_Informel__alvaro-lapa_francis-of-assisi-1989.jpg 0.52360636
Art_Informel__albert-rafols-casamada_unknown-title.jpg Art_Informel__alfred-manessier_la-passion-de-notre-seigneur-j-sus-christ-1952.jpg 1.1127287
Art_Informel__albert-rafols-casamada_unknown-title.jpg Art_Informel__albert-rafols-casamada_blau-antic-1990.jpg 1.0477979
Art_Informel__albert-rafols-casamada_unknown-title.jpg Art_Informel__alfred-manessier_abstract-composition-1955.jpg 0.8787732
Art_Informel__albert-rafols-casamada_unknown-title.jpg Art_Informel__alfred-manessier_recueillement-nocturne-ii-1952.jpg 0.9627539
Art_Informel__albert-rafols-casamada_unknown-title.jpg Art_Informel__alighiero-boetti_untitled-panthers-1987.jpg 1.0586364
Art_Informel__albert-rafols-casamada_unknown-title.jpg Art_Informel__alfred-manessier_angelus-domini-nuntiavit-mari-1947.jpg 1.1146915
Art_Informel__albert-rafols-casamada_unknown-title.jpg Art_Informel__afro_torneo-1965.jpg 0.67217433
Art_Informel__albert-rafols-casamada_unknown-title.jpg Art_Informel__alfred-manessier_couronne-d-pines-1954.jpg 0.9332136
Art_Informel__albert-rafols-casamada_unknown-title.jpg Art_Informel__alfred-manessier_la-mise-au-tombeau-1949.jpg 0.8964182
Art_Informel__albert-rafols-casamada_unknown-title.jpg Art_Informel__albert-rafols-casamada_untitled-2003.jpg 0.75477487
Art_Informel__albert-rafols-casamada_unknown-title.jpg Art_Informel__alberto-burri_composition-1953.jpg 0.87785465
Art_Informel__albert-rafols-casamada_unknown-title.jpg Abstract_Expressionism__alexander-calder_the-x-and-its-tails-1967.jpg 1.0986757
Art_Informel__albert-rafols-casamada_unknown-title.jpg Abstract_Expressionism__alexander-liberman_untitled-abstract-1977.jpg 1.0085796
Art_Informel__albert-rafols-casamada_unknown-title.jpg Abstract_Expressionism__ad-reinhardt_number-22-1949.jpg 0.8652883
Art_Informel__albert-rafols-casamada_unknown-title.jpg Abstract_Expressionism__arthur-pinajian_untitled-landscape-bellport-no-732-1992.jpg 1.1141336
Art_Informel__albert-rafols-casamada_unknown-title.jpg Abstract_Expressionism__alice-baber_before-songs-1962.jpg 0.88366044
Art_Informel__albert-rafols-casamada_unknown-title.jpg Abstract_Expressionism__al-held_untitled-1955.jpg 0.6873259
Art_Informel__albert-rafols-casamada_unknown-title.jpg Abstract_Expressionism__aaron-siskind_feet-102-1957.jpg 1.0205733
Art_Informel__albert-rafols-casamada_unknown-title.jpg Abstract_Expressionism__arthur-pinajian_untitled-landscape-woodstock-no-4398-1962.jpg 0.74071485
Art_Informel__albert-rafols-casamada_unknown-title.jpg Abstract_Expressionism__aaron-siskind_new-york-24-1988.jpg 1.0883155
Art_Informel__albert-rafols-casamada_unknown-title.jpg Abstract_Expressionism__ad-reinhardt_number-107-1950.jpg 1.0915587
Art_Informel__albert-rafols-casamada_unknown-title.jpg Abstract_Expressionism__alice-baber_red-passage-1966.jpg 1.114121
Art_Informel__albert-rafols-casamada_unknown-title.jpg Abstract_Expressionism__aaron-siskind_pleasures-and-terrors-of-levitation-25-1957.jpg 0.45234677
Art_Informel__albert-rafols-casamada_unknown-title.jpg Abstract_Expressionism__alice-baber_through-sleep-to-orange-1968.jpg 1.107982
Art_Informel__albert-rafols-casamada_unknown-title.jpg Abstract_Expressionism__arshile-gorky_water-of-the-flowery-mill.jpg 1.1055486
Art_Informel__albert-rafols-casamada_unknown-title.jpg Abstract_Expressionism__alexander-calder_la-grande-vitesse-1969.jpg 1.1015474
Art_Informel__albert-rafols-casamada_unknown-title.jpg Abstract_Expressionism__aaron-siskind_gloucester-16a-1944.jpg 0.7391009
Art_Informel__albert-rafols-casamada_unknown-title.jpg Abstract_Expressionism__abidin-dino_antibes-1961-1.jpg 0.5748732
